param_0,param_1,param_2,param_3,param_4,param_5,TE0,TE1,TE2
1.0969e-06,7.975e-07,8.22e-07,1.0894e-06,1.1567e-06,9.126e-07,0.6195,0.1284,0.1008
3.531e-07,9.567e-07,5.746e-07,2.822e-07,5.559e-07,8.352e-07,0.7805,0.0673,0.0171
4.176e-07,5.123e-07,4.595e-07,1.1731e-06,1.3099e-06,9.363e-07,0.0927,0.4064,0.4856
8.333e-07,4.745e-07,8.823e-07,1.1009e-06,4.854e-07,1.5503e-06,0.2877,0.0228,0.2803
1.8909e-06,1.1025e-06,1.1001e-06,1.2083e-06,9.813e-07,4.453e-07,0.2017,0.3747,0.0174
5.336e-07,5.874e-07,1.353e-06,4.328e-07,1.9194e-06,5.176e-07,0.6493,0.0789,0.012
3.567e-07,9.661e-07,5.746e-07,2.7e-07,5.596e-07,8.048e-07,0.7851,0.0584,0.0216
8.562e-07,1.4123e-06,8.27e-07,1.3127e-06,1.2178e-06,1.3348e-06,0.2443,0.2395,0.1314
2.052e-07,2.966e-07,8.835e-07,4.477e-07,1.501e-07,5.374e-07,0.8031,0.0667,0.0835
8.518e-07,3.883e-07,1.9756e-06,1.9475e-06,1.1168e-06,1.0732e-06,0.181,0.1481,0.2335
8.133e-07,1.4433e-06,8.007e-07,5.079e-07,1.2206e-06,1.3497e-06,0.4111,0.1272,0.0506
1.4901e-06,2.96e-07,5.188e-07,1.0002e-06,1.4182e-06,1.1006e-06,0.1192,0.1286,0.258
1.4952e-06,5.237e-07,1.4642e-06,1.1144e-06,5.125e-07,9.125e-07,0.5035,0.0726,0.1331
8.292e-07,5.895e-07,1.4449e-06,4.405e-07,1.2557e-06,5.58e-07,0.6488,0.0461,0.0136
2.767e-07,5.556e-07,4.595e-07,1.1806e-06,1.3788e-06,9.363e-07,0.0688,0.2466,0.5789
2.817e-07,1.0474e-06,8.5e-07,1.13e-06,1.61e-07,1.3411e-06,0.0811,0.0176,0.0365
4.31e-07,4.683e-07,4.711e-07,1.1731e-06,1.3099e-06,8.399e-07,0.1221,0.3328,0.4791
3.531e-07,4.95e-07,8.684e-07,2.98e-07,5.626e-07,5.167e-07,0.831,0.1408,0.023
5.412e-07,9.564e-07,1.451e-06,4.308e-07,1.9194e-06,5.565e-07,0.506,0.0746,0.0361
8.597e-07,4.151e-07,8.501e-07,1.2823e-06,1.1981e-06,1.3348e-06,0.0899,0.141,0.3554
9.037e-07,4.714e-07,8.823e-07,1.3001e-06,1.2403e-06,1.5503e-06,0.1766,0.0437,0.0512
3.696e-07,5.227e-07,7.185e-07,1.3128e-06,5.401e-07,1.1211e-06,0.2159,0.0162,0.2634
3.677e-07,1.364e-06,7.429e-07,6.603e-07,3.405e-07,1.1805e-06,0.289,0.1012,0.0919
1.0969e-06,7.975e-07,8.22e-07,1.3101e-06,1.1567e-06,1.3329e-06,0.355,0.3191,0.0372
1.849e-06,1.1066e-06,1.0634e-06,1.8323e-06,1.2014e-06,4.756e-07,0.194,0.3038,0.0109
2.738e-07,6.29e-07,4.595e-07,1.1806e-06,1.4103e-06,9.017e-07,0.0897,0.1696,0.5166
8.573e-07,1.4123e-06,8.27e-07,1.3127e-06,1.6892e-06,8.377e-07,0.4208,0.0057,0.1734
9.045e-07,9.713e-07,8.899e-07,1.1918e-06,1.2483e-06,1.3472e-06,0.389,0.3346,0.0634
7.979e-07,2.968e-07,7.279e-07,1.0447e-06,5.141e-07,8.016e-07,0.4318,0.1472,0.3049
2.962e-07,1.4708e-06,1.5035e-06,5.874e-07,1.5819e-06,9.833e-07,0.3019,0.0513,0.1369
3.787e-07,5.239e-07,7.89e-07,1.3127e-06,1.2483e-06,8.394e-07,0.1312,0.1308,0.2937
2.767e-07,5.556e-07,4.595e-07,1.181e-06,1.3788e-06,9.363e-07,0.0689,0.2463,0.5792
2.862e-07,9.659e-07,8.937e-07,1.4856e-06,2.071e-07,1.3348e-06,0.0181,0.0489,0.2499
3.603e-07,9.345e-07,1.9636e-06,3.143e-07,1.0016e-06,1.4164e-06,0.395,0.0106,0.1766
1.9113e-06,5.601e-07,1.0951e-06,1.2083e-06,1.5394e-06,8.445e-07,0.3066,0.0234,0.2365
3.531e-07,9.567e-07,1.4457e-06,2.987e-07,1.2757e-06,8.346e-07,0.427,0.0399,0.1032
6.862e-07,4.422e-07,8.699e-07,1.0504e-06,8.367e-07,8.018e-07,0.6543,0.189,0.0424
7.65e-07,5.237e-07,8.453e-07,1.338e-06,5.401e-07,1.0812e-06,0.4144,0.06,0.2054
8.573e-07,1.3653e-06,8.27e-07,1.3127e-06,1.2483e-06,1.0062e-06,0.3323,0.134,0.4359
1.0646e-06,1.4562e-06,8.154e-07,1.3127e-06,1.2483e-06,9.342e-07,0.3104,0.0371,0.4761
2.83e-07,9.619e-07,5.733e-07,4.658e-07,1.61e-07,8.535e-07,0.1724,0.0781,0.0105
3.212e-07,5.88e-07,6.034e-07,1.1457e-06,1.2527e-06,1.3346e-06,0.0206,0.2935,0.1997
2.703e-07,5.85e-07,8.269e-07,4.477e-07,1.61e-07,5.346e-07,0.4814,0.4786,0.0263
8.266e-07,7.173e-07,7.89e-07,1.1135e-06,7.028e-07,1.3348e-06,0.6885,0.0717,0.1137
1.0111e-06,5.861e-07,5.575e-07,2.7e-07,5.013e-07,9.497e-07,0.3902,0.0856,0.2599
2.886e-07,6.71e-07,4.575e-07,4.52e-07,1.4741e-06,9.544e-07,0.4123,0.2034,0.2623
8.562e-07,1.4123e-06,4.083e-07,1.092e-06,1.2178e-06,9.145e-07,0.2395,0.4822,0.0132
8.837e-07,4.419e-07,2.0122e-06,1.2083e-06,9.858e-07,1.0429e-06,0.3579,0.1985,0.1213
4.204e-07,5.123e-07,4.595e-07,1.1746e-06,1.3781e-06,9.383e-07,0.1069,0.2472,0.598
7.585e-07,5.327e-07,1.4499e-06,1.3377e-06,1.2527e-06,1.3346e-06,0.1492,0.1222,0.4302
2.844e-07,5.554e-07,4.595e-07,1.4162e-06,1.3788e-06,9.239e-07,0.0995,0.0563,0.6397
4.35e-07,1.4719e-06,1.3116e-06,6.603e-07,1.2293e-06,1.1825e-06,0.3083,0.0605,0.3581
2.83e-07,5.002e-07,8.148e-07,4.817e-07,1.61e-07,5.355e-07,0.6453,0.2906,0.0505
8.329e-07,4.752e-07,3.968e-07,1.1106e-06,1.2527e-06,1.2801e-06,0.0828,0.1774,0.4472
8.037e-07,7.088e-07,5.746e-07,2.7e-07,5.596e-07,1.3003e-06,0.4116,0.1336,0.0733
4.176e-07,5.123e-07,4.595e-07,1.2056e-06,1.3483e-06,9.371e-07,0.1047,0.2917,0.5745
9.013e-07,6.374e-07,8.462e-07,3.896e-07,1.1754e-06,5.346e-07,0.6929,0.0342,0.0652
4.176e-07,5.123e-07,4.595e-07,1.1894e-06,1.3099e-06,9.978e-07,0.0776,0.3924,0.5114
1.8463e-06,4.032e-07,6.034e-07,1.067e-06,1.2584e-06,8.941e-07,0.2288,0.2631,0.1254
2.844e-07,1.0978e-06,4.644e-07,1.1806e-06,9.56e-07,4.422e-07,0.0974,0.0961,0.3256
8.292e-07,9.67e-07,6.314e-07,1.1228e-06,4.833e-07,1.316e-06,0.5522,0.1523,0.0019
1.0615e-06,1.569e-07,1.2535e-06,1.0149e-06,1.3467e-06,8.075e-07,0.1413,0.1788,0.0503
1.0393e-06,5.233e-07,1.4499e-06,1.3126e-06,1.2527e-06,1.3346e-06,0.1795,0.1004,0.3127
1.932e-07,5.976e-07,8.5e-07,4.477e-07,1.61e-07,5.419e-07,0.5205,0.4293,0.0327
2.83e-07,5.002e-07,8.671e-07,4.817e-07,1.61e-07,5.323e-07,0.6575,0.2383,0.0852
7.968e-07,3.446e-07,1.7338e-06,1.0447e-06,1.1584e-06,7.776e-07,0.3419,0.2471,0.1246
4.361e-07,7.988e-07,9.078e-07,1.0933e-06,5.85e-07,1.1992e-06,0.4686,0.0037,0.0678
2.943e-07,9.713e-07,8.652e-07,4.431e-07,1.645e-07,1.3348e-06,0.1002,0.1612,0.1808
3.402e-07,2.874e-07,4.603e-07,5.122e-07,7.054e-07,7.907e-07,0.7844,0.1773,0.0359
2.844e-07,7.516e-07,4.595e-07,1.4161e-06,1.2547e-06,9.239e-07,0.1068,0.3305,0.4004
4.176e-07,5.123e-07,4.595e-07,1.2058e-06,1.4173e-06,9.978e-07,0.1016,0.1521,0.6958
8.573e-07,1.4929e-06,7.977e-07,1.3076e-06,5.783e-07,8.377e-07,0.4817,0.0361,0.0839
1.0602e-06,1.4486e-06,5.544e-07,1.3127e-06,1.2483e-06,3.696e-07,0.2261,0.0714,0.14
8.573e-07,1.3653e-06,8.27e-07,1.3127e-06,1.3071e-06,1.0062e-06,0.3137,0.1372,0.4234
1.949e-07,5.85e-07,8.878e-07,4.477e-07,1.61e-07,5.346e-07,0.5674,0.3453,0.0665
3.285e-07,9.445e-07,8.48e-07,1.0857e-06,2.173e-07,1.3491e-06,0.0766,0.001,0.0665
4.461e-07,5.123e-07,4.595e-07,1.4096e-06,1.2526e-06,9.007e-07,0.1336,0.3398,0.4667
4.428e-07,5.123e-07,4.595e-07,1.1746e-06,1.3788e-06,9.364e-07,0.1148,0.2527,0.5904
4.173e-07,8.027e-07,3.277e-07,1.1846e-06,1.9194e-06,9.397e-07,0.1425,0.1202,0.2681
4.276e-07,1.4123e-06,7.461e-07,1.3036e-06,1.2483e-06,8.011e-07,0.2115,0.0439,0.3579
4.013e-07,4.935e-07,8.684e-07,2.98e-07,5.626e-07,5.167e-07,0.8438,0.1307,0.0147
7.941e-07,5.026e-07,7.89e-07,1.1135e-06,5.083e-07,8.028e-07,0.364,0.0974,0.4018
1.932e-07,5.985e-07,8.853e-07,4.477e-07,1.07e-07,5.185e-07,0.6005,0.3258,0.0544
5.339e-07,5.874e-07,1.451e-06,4.391e-07,1.8639e-06,5.565e-07,0.6559,0.0754,0.0006
3.671e-07,4.745e-07,8.76e-07,1.0946e-06,6.853e-07,9.515e-07,0.5787,0.1744,0.0278
1.0969e-06,7.975e-07,4.574e-07,1.0894e-06,1.4275e-06,9.036e-07,0.3051,0.3254,0.0406
9.097e-07,2.966e-07,8.836e-07,4.477e-07,2.36e-07,5.415e-07,0.5593,0.0914,0.0537
9.071e-07,7.424e-07,7.885e-07,1.4447e-06,1.2483e-06,1.3348e-06,0.3077,0.285,0.1691
4.176e-07,5.731e-07,4.327e-07,1.1951e-06,1.3483e-06,1.0161e-06,0.0935,0.3422,0.5469
2.844e-07,5.554e-07,7.131e-07,1.412e-06,1.3878e-06,9.239e-07,0.106,0.0436,0.2191
8.562e-07,7.562e-07,4.083e-07,5.149e-07,1.22e-06,9.145e-07,0.391,0.2572,0.0479
8.266e-07,1.3316e-06,7.435e-07,5.102e-07,7.028e-07,1.3348e-06,0.4756,0.1484,0.0585
8.218e-07,5.002e-07,8.29e-07,1.3785e-06,1.1903e-06,5.323e-07,0.4514,0.0755,0.009
7.979e-07,6.709e-07,7.279e-07,1.0451e-06,5.041e-07,8.015e-07,0.5486,0.0133,0.2286
8.256e-07,7.354e-07,7.89e-07,1.3127e-06,1.3724e-06,1.3348e-06,0.3216,0.2159,0.2529
6.149e-07,5.123e-07,4.595e-07,9.541e-07,1.3511e-06,9.371e-07,0.2227,0.3603,0.3844
3.677e-07,1.3997e-06,8.3e-07,6.603e-07,1.252e-06,1.2364e-06,0.3064,0.0565,0.357
1.449e-07,5.851e-07,8.301e-07,2.7e-07,5.596e-07,9.467e-07,0.8369,0.0317,0.1208
1.0969e-06,7.975e-07,8.22e-07,1.0894e-06,1.1304e-06,9.126e-07,0.64,0.1198,0.0948
2.686e-07,5.976e-07,8.5e-07,1.329e-07,1.816e-07,5.419e-07,0.7686,0.1349,0.0848
2.83e-07,5.995e-07,6.054e-07,4.477e-07,1.1993e-06,5.201e-07,0.6525,0.0189,0.0559
8.938e-07,9.713e-07,8.899e-07,1.2317e-06,1.3355e-06,1.3828e-06,0.3609,0.3338,0.0676
2.874e-07,5.123e-07,3.82e-07,1.1746e-06,1.3781e-06,9.382e-07,0.0787,0.406,0.4525
5.342e-07,5.159e-07,1.4781e-06,4.291e-07,1.3788e-06,5.532e-07,0.5951,0.1148,0.0034
1.0709e-06,1.4131e-06,8.239e-07,6.707e-07,5.85e-07,1.2253e-06,0.358,0.1291,0.2559
3.285e-07,7.69e-07,6.034e-07,1.067e-06,1.2527e-06,1.2941e-06,0.0372,0.352,0.2603
8.303e-07,9.044e-07,7.279e-07,1.0447e-06,7.086e-07,1.3785e-06,0.7434,0.0343,0.0596
4.176e-07,5.114e-07,4.242e-07,1.1894e-06,1.3831e-06,1.0212e-06,0.0907,0.2527,0.6305
2.83e-07,5.002e-07,8.671e-07,4.817e-07,2.258e-07,5.323e-07,0.5982,0.2551,0.122
8.943e-07,5.851e-07,5.638e-07,3.353e-07,5.691e-07,1.5485e-06,0.351,0.0922,0.0976
4.176e-07,5.123e-07,8.241e-07,1.1746e-06,1.1389e-06,9.126e-07,0.1427,0.2654,0.5138
2.003e-07,9.713e-07,8.899e-07,1.1918e-06,1.2476e-06,1.3432e-06,0.0045,0.2854,0.3351
8.597e-07,1.3841e-06,8.275e-07,1.3127e-06,1.2483e-06,8.377e-07,0.4007,0.0218,0.4029
6.515e-07,4.422e-07,8.967e-07,8.959e-07,1.2917e-06,9.384e-07,0.3283,0.1959,0.377
1.0826e-06,1.0729e-06,8.27e-07,1.2687e-06,1.1476e-06,9.126e-07,0.5225,0.0573,0.3423
3.402e-07,1.3176e-06,4.603e-07,1.0897e-06,6.932e-07,8.075e-07,0.4787,0.0642,0.0467
1.932e-07,6.055e-07,8.5e-07,3.826e-07,5.149e-07,6.413e-07,0.6872,0.2003,0.0938
4.187e-07,5.123e-07,8.241e-07,2.974e-07,1.1257e-06,9.126e-07,0.3789,0.1819,0.3394
3.567e-07,4.158e-07,5.746e-07,2.7e-07,5.596e-07,8.048e-07,0.7686,0.1484,0.0744
8.562e-07,1.2585e-06,4.585e-07,1.093e-06,1.2455e-06,1.3538e-06,0.1985,0.2419,0.1753
4.176e-07,5.123e-07,4.595e-07,1.2056e-06,1.3483e-06,9.977e-07,0.0881,0.2913,0.6021
6.515e-07,4.375e-07,8.701e-07,1.2727e-06,1.1426e-06,1.017e-06,0.1389,0.2456,0.4574
4.073e-07,4.651e-07,4.595e-07,1.1892e-06,5.088e-07,9.978e-07,0.423,0.0381,0.0117
3.567e-07,5.851e-07,5.575e-07,2.7e-07,1.2781e-06,9.497e-07,0.3346,0.2357,0.3797
1.028e-07,2.966e-07,8.835e-07,3.381e-07,2.335e-07,5.374e-07,0.7521,0.12,0.0885
8.273e-07,1.3402e-06,7.894e-07,1.1135e-06,7.028e-07,1.3319e-06,0.5844,0.0137,0.0554
3.692e-07,5.114e-07,6.567e-07,1.1894e-06,1.3831e-06,1.0212e-06,0.065,0.13,0.6239
4.175e-07,5.731e-07,4.327e-07,1.1951e-06,1.3483e-06,1.0161e-06,0.0935,0.3422,0.5469
1.0623e-06,1.4123e-06,5.674e-07,1.3127e-06,1.2595e-06,8.377e-07,0.3041,0.173,0.2631
8.336e-07,1.5445e-06,2.606e-07,5.874e-07,1.5959e-06,8.49e-07,0.224,0.1643,0.0347
3.013e-07,1.0687e-06,8.27e-07,1.2687e-06,1.3386e-06,4.219e-07,0.1092,0.0578,0.0025
4.176e-07,7.138e-07,4.564e-07,1.3121e-06,1.3499e-06,9.369e-07,0.1575,0.2628,0.5075
6.492e-07,4.422e-07,8.556e-07,9.377e-07,1.329e-06,1.0138e-06,0.2551,0.192,0.4016
4.013e-07,5.21e-07,4.606e-07,2.98e-07,1.3341e-06,5.08e-07,0.4909,0.191,0.0914
3.418e-07,6.593e-07,8.032e-07,4.473e-07,6.954e-07,8.075e-07,0.9218,0.0247,0.0506
9.682e-07,1.443e-06,8.27e-07,1.3127e-06,1.347e-06,9.388e-07,0.3096,0.0542,0.4327
4.176e-07,5.123e-07,4.981e-07,1.206e-06,1.254e-06,9.625e-07,0.0819,0.4566,0.4491
6.48e-07,3.695e-07,8.901e-07,1.1937e-06,1.1343e-06,9.047e-07,0.1944,0.2448,0.4274
8.388e-07,1.3638e-06,4.083e-07,1.1943e-06,1.2178e-06,9.928e-07,0.1798,0.5434,0.0296
4.16e-07,5.129e-07,7.891e-07,1.1731e-06,1.3018e-06,7.962e-07,0.1554,0.1039,0.3297
7.756e-07,5.123e-07,4.657e-07,1.046e-06,1.3985e-06,9.978e-07,0.2013,0.3098,0.3637
7.979e-07,2.889e-07,7.279e-07,1.1098e-06,1.602e-07,8.016e-07,0.5981,0.0471,0.0157
4.002e-07,4.935e-07,8.665e-07,1.1753e-06,5.119e-07,5.167e-07,0.3636,0.0455,0.391
4.28e-07,7.424e-07,7.383e-07,1.4967e-06,1.2206e-06,1.3334e-06,0.1053,0.1797,0.27
4.176e-07,5.123e-07,4.595e-07,1.2058e-06,1.4173e-06,9.371e-07,0.1174,0.1555,0.6403
1.0826e-06,1.0776e-06,8.269e-07,1.0448e-06,1.3382e-06,9.131e-07,0.5268,0.057,0.2999
8.044e-07,5.026e-07,7.89e-07,1.1137e-06,1.3094e-06,8.028e-07,0.3566,0.1978,0.3046
8.256e-07,7.143e-07,7.89e-07,1.3127e-06,5.971e-07,1.3348e-06,0.5788,0.0575,0.0999
3.402e-07,6.615e-07,4.603e-07,5.126e-07,6.324e-07,8.075e-07,0.941,0.0345,0.0035
8.59e-07,7.612e-07,8.271e-07,1.4127e-06,1.2483e-06,8.406e-07,0.4862,0.1689,0.1246
4.16e-07,1.3735e-06,7.429e-07,6.603e-07,5.82e-07,1.1985e-06,0.5992,0.0467,0.2154
3.567e-07,5.641e-07,8.171e-07,2.7e-07,9.136e-07,9.497e-07,0.4986,0.2125,0.2499
3.199e-07,1.3653e-06,5.726e-07,1.3127e-06,1.3693e-06,1.0082e-06,0.0912,0.1196,0.609
1.0643e-06,5.234e-07,8.5e-07,4.149e-07,1.576e-07,9.48e-07,0.0599,0.605,0.0174
8.256e-07,5.127e-07,7.921e-07,1.2062e-06,1.2467e-06,1.3349e-06,0.1621,0.1872,0.2509
3.425e-07,2.874e-07,4.603e-07,5.122e-07,7.096e-07,7.943e-07,0.7738,0.1858,0.0378
4.176e-07,4.931e-07,8.674e-07,1.1324e-06,5.384e-07,1.0064e-06,0.4263,0.2005,0.1344
1.916e-07,5.998e-07,5.07e-07,5.408e-07,1.61e-07,5.419e-07,0.0613,0.6384,0.1744
6.149e-07,4.815e-07,4.595e-07,9.541e-07,1.2524e-06,8.36e-07,0.255,0.5174,0.2044
8.573e-07,1.3653e-06,8.783e-07,1.3127e-06,1.401e-06,1.0062e-06,0.3038,0.0984,0.4153
2.502e-07,5.123e-07,8.241e-07,8.769e-07,1.2963e-06,9.137e-07,0.1767,0.2356,0.3712
4.35e-07,5.599e-07,3.665e-07,1.0871e-06,1.3831e-06,9.148e-07,0.1149,0.4412,0.3966
7.958e-07,5.02e-07,4.593e-07,1.0732e-06,5.083e-07,9.43e-07,0.4119,0.1405,0.0845
4.023e-07,2.968e-07,7.217e-07,1.2045e-06,5.329e-07,8.016e-07,0.113,0.4187,0.299
3.402e-07,5.148e-07,4.594e-07,5.083e-07,1.3508e-06,8.075e-07,0.4366,0.2915,0.1726
4.257e-07,7.201e-07,4.981e-07,1.206e-06,1.254e-06,9.92e-07,0.1078,0.5268,0.3497
4.14e-07,5.149e-07,2.912e-07,4.477e-07,1.339e-07,9.971e-07,0.1226,0.0451,0.132
1.01e-07,5.123e-07,2.937e-07,1.0495e-06,1.3483e-06,9.363e-07,0.0247,0.8883,0.0533
4.013e-07,4.935e-07,8.509e-07,5.23e-07,5.56e-07,9.279e-07,0.7336,0.0142,0.232
8.573e-07,1.3653e-06,4.472e-07,1.3127e-06,1.3619e-06,1.0062e-06,0.2318,0.3813,0.1507
9.019e-07,3.695e-07,8.901e-07,1.1934e-06,7.142e-07,9.047e-07,0.5095,0.1287,0.0873
4.176e-07,1.4034e-06,4.595e-07,1.2058e-06,1.27e-06,8.372e-07,0.1573,0.4449,0.3062
1.93e-07,5.265e-07,8.019e-07,4.473e-07,1.07e-07,5.13e-07,0.7786,0.153,0.0566
1.949e-07,5.85e-07,8.878e-07,4.477e-07,1.2403e-06,8.738e-07,0.5915,0.0441,0.2693
3.089e-07,6.601e-07,7.906e-07,1.127e-06,1.2341e-06,8.746e-07,0.1084,0.177,0.4445
8.388e-07,1.3638e-06,4.266e-07,4.608e-07,1.648e-07,9.928e-07,0.0831,0.1009,0.0027
8.033e-07,6.304e-07,8.5e-07,4.477e-07,5.072e-07,2.592e-07,0.7147,0.1473,0.0574
3.402e-07,6.615e-07,4.603e-07,5.126e-07,7.282e-07,8.075e-07,0.9464,0.0399,0.0004
8.429e-07,6.71e-07,8.412e-07,4.661e-07,1.2491e-06,9.544e-07,0.6495,0.1639,0.0422
1.0653e-06,5.976e-07,8.51e-07,4.477e-07,1.0479e-06,5.419e-07,0.5905,0.0113,0.0426
8.266e-07,6.479e-07,7.89e-07,1.1135e-06,1.071e-07,1.3377e-06,0.2708,0.1114,0.0499
6.608e-07,5.123e-07,8.802e-07,1.2051e-06,1.1392e-06,9.025e-07,0.2637,0.2666,0.396
8.573e-07,1.4199e-06,8.699e-07,1.3127e-06,1.3071e-06,9.451e-07,0.3278,0.0601,0.4766
6.044e-07,5.144e-07,4.449e-07,1.1723e-06,1.3099e-06,8.334e-07,0.1884,0.4869,0.2927
2.052e-07,3.239e-07,8.835e-07,4.477e-07,1.501e-07,5.373e-07,0.8378,0.0434,0.0809
4.178e-07,5.892e-07,8.241e-07,1.1746e-06,1.2481e-06,9.242e-07,0.1259,0.2176,0.5079
4.013e-07,5.932e-07,8.684e-07,2.98e-07,5.626e-07,5.419e-07,0.9181,0.0727,0.0082
8.388e-07,1.3638e-06,4.083e-07,2.575e-07,1.1758e-06,9.928e-07,0.1025,0.0632,0.0037
8.256e-07,7.143e-07,7.89e-07,1.3127e-06,1.1459e-06,1.3213e-06,0.2794,0.3148,0.1413
8.184e-07,5.095e-07,7.89e-07,1.1135e-06,7.519e-07,1.4177e-06,0.5819,0.1611,0.1381
4.659e-07,5.998e-07,5.07e-07,5.408e-07,1.61e-07,5.419e-07,0.3846,0.4136,0.1378
2.739e-07,5.824e-07,4.595e-07,1.2058e-06,1.4173e-06,5.109e-07,0.1415,0.0065,0.0295
4.176e-07,5.123e-07,4.595e-07,1.207e-06,1.3106e-06,9.37e-07,0.0971,0.3825,0.5051
3.567e-07,5.851e-07,5.751e-07,2.7e-07,5.596e-07,5.384e-07,0.9873,0.0059,0.0069
6.149e-07,5.123e-07,9.112e-07,9.541e-07,1.3496e-06,9.371e-07,0.2979,0.1953,0.4026
4.266e-07,4.745e-07,8.823e-07,1.2128e-06,1.1149e-06,1.5503e-06,0.0335,0.0595,0.076
1.0623e-06,5.211e-07,8.179e-07,1.3127e-06,1.3956e-06,9.377e-07,0.263,0.144,0.2911
2.879e-07,6.647e-07,8.866e-07,4.477e-07,6.765e-07,8.131e-07,0.7984,0.099,0.0875
6.149e-07,4.815e-07,4.595e-07,9.541e-07,1.763e-07,4.969e-07,0.4568,0.1235,0.0801
8.569e-07,7.157e-07,4.568e-07,5.126e-07,7.097e-07,1.3921e-06,0.4622,0.1557,0.1481
2.83e-07,5.87e-07,8.318e-07,1.1812e-06,1.2169e-06,5.614e-07,0.1134,0.0161,0.0135
1.88e-07,3.538e-07,7.279e-07,1.0189e-06,1.679e-07,6.424e-07,0.0472,0.2043,0.1697
3.668e-07,1.3841e-06,4.438e-07,1.2985e-06,1.4734e-06,8.377e-07,0.1912,0.0503,0.3013
1.91e-07,1.4123e-06,8.26e-07,1.3127e-06,2.046e-07,8.377e-07,0.0202,0.0216,0.0064
1.932e-07,5.959e-07,8.853e-07,4.477e-07,7.105e-07,5.156e-07,0.6014,0.271,0.1104
3.741e-07,3.695e-07,4.694e-07,1.1944e-06,1.4123e-06,9.731e-07,0.0685,0.1275,0.7106
6.627e-07,5.123e-07,4.595e-07,9.541e-07,1.4721e-06,9.982e-07,0.2253,0.2153,0.4877
4.752e-07,4.794e-07,4.595e-07,9.55e-07,1.2524e-06,9.39e-07,0.148,0.4947,0.3463
1.949e-07,5.577e-07,9.471e-07,4.477e-07,1.61e-07,5.348e-07,0.6373,0.2062,0.124
2.701e-07,5.081e-07,8.464e-07,4.477e-07,2.13e-07,5.231e-07,0.682,0.2122,0.0918
1.916e-07,5.001e-07,5.07e-07,5.408e-07,1.61e-07,5.167e-07,0.3,0.5541,0.0911
3.957e-07,5.641e-07,8.171e-07,1.1355e-06,9.556e-07,9.497e-07,0.3326,0.2567,0.2758
1.0826e-06,1.4127e-06,8.27e-07,1.2687e-06,1.2501e-06,9.261e-07,0.3217,0.0256,0.5045
3.402e-07,6.615e-07,4.603e-07,5.122e-07,9.859e-07,8.075e-07,0.6808,0.3021,0.0061
4.013e-07,4.935e-07,8.684e-07,2.894e-07,5.541e-07,5.167e-07,0.8433,0.1306,0.0158
3.315e-07,6.615e-07,4.595e-07,5.126e-07,7.331e-07,8.075e-07,0.9479,0.0375,0.0005
5.821e-07,8.599e-07,4.973e-07,1.206e-06,1.2542e-06,1.2084e-06,0.1476,0.4137,0.2975
6.136e-07,5.123e-07,4.595e-07,9.39e-07,1.3511e-06,9.371e-07,0.2318,0.3547,0.3815
1.925e-07,5.969e-07,8.453e-07,1.3387e-06,1.943e-07,5.346e-07,0.0127,0.0395,0.168
1.01e-07,5.056e-07,2.937e-07,1.0495e-06,1.3483e-06,9.399e-07,0.0247,0.8882,0.0547
1.0603e-06,1.4514e-06,8.139e-07,2.979e-07,1.2483e-06,8.085e-07,0.1318,0.0221,0.2101
4.014e-07,4.935e-07,8.509e-07,4.433e-07,5.508e-07,9.279e-07,0.7662,0.0002,0.2149
5.84e-07,5.862e-07,5.68e-07,1.1723e-06,5.539e-07,8.334e-07,0.5264,0.0401,0.1021
4.378e-07,3.695e-07,1.1961e-06,1.1937e-06,1.1279e-06,9.047e-07,0.1198,0.2947,0.3355
1.916e-07,5.115e-07,8.239e-07,6.397e-07,1.61e-07,9.098e-07,0.2414,0.3765,0.1109
4.176e-07,5.123e-07,5.952e-07,1.4032e-06,1.3423e-06,9.371e-07,0.1142,0.0866,0.6322
3.72e-07,3.695e-07,6.764e-07,1.1218e-06,1.4299e-06,9.339e-07,0.0722,0.0805,0.44
1.949e-07,5.577e-07,9.471e-07,4.477e-07,1.61e-07,5.177e-07,0.6518,0.1902,0.1256
4.013e-07,4.936e-07,8.684e-07,2.98e-07,5.626e-07,5.19e-07,0.8462,0.1298,0.0138
4.257e-07,7.255e-07,4.981e-07,4.893e-07,9.833e-07,9.267e-07,0.6223,0.3274,0.0272
1.932e-07,5.131e-07,8.853e-07,1.1815e-06,7.075e-07,5.152e-07,0.1567,0.2358,0.3554
1.1718e-06,1.4123e-06,8.27e-07,1.1199e-06,1.4223e-06,7.686e-07,0.3274,0.0071,0.3547
1.949e-07,5.85e-07,9.228e-07,4.477e-07,1.61e-07,9.808e-07,0.4871,0.408,0.0124
5.341e-07,7.143e-07,3.98e-07,1.2014e-06,1.1459e-06,1.2902e-06,0.0513,0.3262,0.3739
3.407e-07,5.851e-07,5.505e-07,2.7e-07,1.2762e-06,9.503e-07,0.3316,0.2379,0.3866
3.402e-07,5.601e-07,4.967e-07,5.126e-07,6.897e-07,8.075e-07,0.9662,0.0298,0.0027
8.597e-07,1.3638e-06,9.12e-07,1.3127e-06,1.2526e-06,8.37e-07,0.3916,0.0035,0.4322
1.1004e-06,5.64e-07,8.693e-07,1.3166e-06,5.607e-07,5.45e-07,0.5562,0.0108,0.0538
3.569e-07,5.126e-07,4.681e-07,1.3948e-06,1.2478e-06,9.489e-07,0.0892,0.3381,0.5016
